xbrl_name,formatted_name
BankLoanAmountInForeignCurrency_BankCentralAsiaTbkMember_OtherCurrencyMember,"Bank Central Asia Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankCentralAsiaTbkMember_OtherCurrencyMember,Bank Central Asia Tbk - Mata uang lainnya - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankCentralAsiaTbkMember_OtherCurrencyMember,Bank Central Asia Tbk - Mata uang lainnya - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankCentralAsiaTbkMember_OtherCurrencyMember,Bank Central Asia Tbk - Mata uang lainnya - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaPerseroTbkMember_IDRMember,"Bank Rakyat Indonesia (Persero) Tbk - IDR - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_IDRMember,Bank Rakyat Indonesia (Persero) Tbk - IDR - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_IDRMember,Bank Rakyat Indonesia (Persero) Tbk - IDR - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_IDRMember,Bank Rakyat Indonesia (Persero) Tbk - IDR - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaPerseroTbkMember_AUDMember,"Bank Rakyat Indonesia (Persero) Tbk - AUD - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_AUDMember,Bank Rakyat Indonesia (Persero) Tbk - AUD - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_AUDMember,Bank Rakyat Indonesia (Persero) Tbk - AUD - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_AUDMember,Bank Rakyat Indonesia (Persero) Tbk - AUD - Jenis bunga utang bank jangka panjang
